Customer_ID,Age,Gender,Location,Subscription_Type,Monthly_Charges,Tenure_Months,Payment_Method,Support_Calls,Total_Usage_GB,Churn
1568,53,Female,Suburban,Basic,93.06,70,Debit Card,3,340.31,No
1569,71,Male,Suburban,Standard,57.05,49,Credit Card,3,250.51,Yes
1570,40,Male,Urban,Premium,74.4,30,Crypto,8,417.31,Yes
1571,74,Female,Urban,Standard,19.92,16,Credit Card,1,402.88,Yes
1572,18,Male,Urban,Basic,34.21,53,Credit Card,4,3.52,No
1573,71,Male,Urban,Standard,96.27,6,Debit Card,5,239.96,No
1574,72,Male,Urban,Premium,33.95,24,Credit Card,5,22.08,No
1575,68,Female,Rural,Premium,36.69,28,Credit Card,9,154.29,Yes
1576,57,Female,Suburban,Standard,27.78,21,Credit Card,2,402.11,Yes
1577,32,Female,Suburban,Premium,21.62,8,Credit Card,9,472.08,Yes
1578,38,Female,Urban,Basic,30.99,36,Debit Card,5,121.79,No
1579,64,Female,Rural,Basic,67.81,9,Credit Card,9,11.69,Yes
1580,26,Male,Suburban,Basic,50.98,40,PayPal,9,201.77,Yes
1581,70,Female,Suburban,Standard,59.84,51,Debit Card,4,168.22,Yes
1582,26,Male,Urban,Basic,21.01,1,Credit Card,7,338.81,Yes
1583,27,Female,Rural,Standard,82.19,63,Credit Card,3,248.03,Yes
1584,69,Male,Rural,Standard,80.57,68,Credit Card,9,200.02,No
1585,74,Male,Rural,Basic,11.94,26,Credit Card,9,115.55,No
1586,70,Male,Urban,Premium,44.52,40,Debit Card,2,414.41,No
1587,43,Male,Urban,Basic,16.19,3,Credit Card,5,124.95,Yes
1588,58,Male,Urban,Basic,81.29,9,PayPal,9,28.31,Yes
1589,52,Male,Urban,Standard,76.35,32,Credit Card,8,282.74,Yes
1590,69,Female,Rural,Basic,91.18,67,Credit Card,7,159.36,Yes
1591,42,Male,Urban,Standard,31.28,4,Credit Card,9,356.51,Yes
1592,43,Female,Urban,Premium,51.07,6,Credit Card,7,41.35,No
1593,28,Female,Urban,Premium,26.6,26,PayPal,2,483.19,Yes
1594,55,Female,Urban,Premium,43.41,2,Debit Card,0,94.24,No
1595,19,Female,Urban,Basic,57.0,66,Credit Card,2,179.17,Yes
1596,24,Female,Suburban,Standard,14.8,3,PayPal,2,241.0,Yes
1597,35,Male,Suburban,Basic,74.34,35,PayPal,5,445.17,Yes
1598,44,Male,Urban,Basic,58.9,59,Debit Card,2,361.55,Yes
1599,51,Male,Urban,Basic,84.61,38,PayPal,1,73.27,Yes
1600,44,Female,Urban,Basic,34.46,33,Debit Card,8,219.87,No
1601,34,Female,Urban,Premium,91.3,15,Debit Card,5,271.91,Yes
1602,60,Male,Suburban,Basic,99.88,14,Credit Card,4,351.36,No
1603,76,Male,Suburban,Standard,92.74,66,Credit Card,2,286.34,Yes
1604,61,Female,Suburban,Standard,80.01,45,Debit Card,6,229.21,Yes
1605,76,Male,Suburban,Standard,83.11,48,PayPal,6,383.01,Yes
1606,68,Female,Urban,Premium,61.64,44,Debit Card,3,189.65,Yes
1607,71,Female,Rural,Basic,27.11,37,PayPal,9,493.6,Yes
1608,41,Female,Rural,Standard,70.93,29,Credit Card,1,473.94,No
1609,42,Female,Rural,Standard,74.15,34,Debit Card,1,353.98,Yes
1610,24,Female,Urban,Basic,98.68,59,Debit Card,7,441.42,No
1611,69,Female,Rural,Standard,58.72,43,Debit Card,3,197.19,No
1612,23,Female,Rural,Premium,34.42,33,Debit Card,6,291.15,No
1613,70,Female,Rural,Basic,71.53,19,Credit Card,2,137.05,Yes
1614,41,Male,Urban,Basic,98.14,8,Credit Card,8,442.93,Yes
1615,50,Male,Suburban,Basic,25.95,31,Crypto,9,236.04,No
1616,66,Male,Rural,Standard,39.34,11,Credit Card,8,268.54,No
1617,46,Male,Suburban,Standard,58.77,8,Credit Card,6,432.42,Yes
1618,60,Female,Suburban,Standard,25.32,25,Credit Card,6,398.84,Yes
1619,39,Female,Rural,Standard,12.0,20,Credit Card,0,161.55,Yes
1620,43,Male,Urban,Premium,40.33,38,Debit Card,9,44.63,No
1621,45,Male,Suburban,Standard,87.88,7,Debit Card,7,81.88,Yes
1622,67,Female,Urban,Premium,13.91,39,PayPal,1,170.21,Yes
1623,38,Male,Rural,Premium,48.6,20,Credit Card,7,153.34,Yes
1624,66,Male,Urban,Standard,78.6,11,Debit Card,1,20.12,Yes
1625,24,Female,Suburban,Standard,95.79,16,PayPal,0,216.6,No
1626,34,Female,Suburban,Premium,98.69,42,Crypto,7,53.82,No
1627,37,Male,Suburban,Premium,47.98,52,Crypto,3,111.22,Yes
1628,58,Male,Suburban,Basic,95.53,37,Debit Card,9,393.95,Yes
1629,66,Male,Rural,Basic,13.19,52,Credit Card,5,247.94,Yes
1630,37,Female,Rural,Premium,77.13,9,Credit Card,9,187.1,Yes
1631,71,Female,Urban,Basic,67.85,35,PayPal,9,93.53,No
1632,39,Male,Urban,Premium,32.46,67,PayPal,0,433.27,No
1633,45,Female,Urban,Basic,55.66,7,Debit Card,8,451.94,Yes
1634,78,Female,Urban,Basic,21.66,2,Credit Card,6,259.82,Yes
1635,57,Male,Suburban,Basic,88.44,25,Debit Card,4,460.72,Yes
1636,66,Female,Rural,Basic,42.21,41,Credit Card,5,232.93,Yes
1637,24,Female,Rural,Basic,66.34,52,Credit Card,2,54.51,No
1638,18,Male,Urban,Standard,24.29,65,Credit Card,8,9.5,Yes
1639,49,Male,Urban,Standard,28.55,38,PayPal,1,65.06,No
1640,30,Female,Suburban,Premium,99.28,67,Credit Card,9,311.71,No
1641,47,Female,Suburban,Standard,77.78,42,Debit Card,0,161.13,No
1642,40,Female,Urban,Standard,96.58,71,Credit Card,0,324.51,No
1643,68,Female,Rural,Standard,36.63,54,Debit Card,9,254.48,No
1644,76,Female,Rural,Standard,24.81,67,Debit Card,1,167.17,No
1645,73,Male,Urban,Standard,55.28,64,PayPal,5,110.12,Yes
1646,36,Female,Rural,Basic,54.52,4,Credit Card,5,41.44,Yes
1647,79,Male,Urban,Basic,25.75,31,Credit Card,8,391.41,Yes
1648,49,Male,Suburban,Basic,75.99,13,Debit Card,9,409.68,No
1649,47,Female,Urban,Basic,42.56,27,Credit Card,3,271.18,Yes
1650,46,Female,Urban,Standard,26.77,59,Credit Card,7,79.39,Yes
1651,66,Male,Rural,Basic,39.88,65,Debit Card,3,132.5,Yes
1652,62,Female,Urban,Premium,60.73,64,Debit Card,2,477.62,Yes
1653,46,Male,Suburban,Premium,75.38,25,Credit Card,3,113.74,No
1654,47,Male,Urban,Premium,53.37,37,Credit Card,0,29.35,No
1655,33,Male,Urban,Premium,57.3,71,PayPal,8,275.47,No
1656,57,Female,Urban,Basic,22.51,14,Debit Card,4,131.7,Yes
1657,36,Female,Urban,Standard,92.32,24,Credit Card,6,478.76,No
1658,35,Male,Suburban,Basic,93.59,67,Credit Card,2,287.81,Yes
1659,18,Female,Urban,Premium,71.51,48,Debit Card,4,482.94,Yes
1660,31,Male,Suburban,Premium,11.59,65,Credit Card,9,393.0,No
1661,68,Female,Suburban,Premium,58.34,38,PayPal,3,361.82,Yes
1662,64,Male,Suburban,Standard,66.63,70,Debit Card,6,415.35,No
1663,67,Male,Urban,Standard,99.52,59,Credit Card,4,302.84,No
1664,19,Female,Rural,Basic,99.65,12,PayPal,1,6.55,Yes
1665,71,Male,Urban,Basic,87.19,54,Credit Card,2,196.84,No
1666,45,Male,Urban,Standard,15.74,51,Credit Card,7,110.29,Yes
1667,66,Female,Urban,Standard,95.79,38,Debit Card,2,217.72,No
1668,67,Female,Urban,Premium,65.14,46,Debit Card,6,235.8,Yes
1669,47,Male,Urban,Basic,82.08,10,Credit Card,4,64.79,Yes
1670,55,Male,Suburban,Premium,46.65,9,Credit Card,6,12.69,No
1671,68,Male,Urban,Standard,38.77,52,Credit Card,9,69.96,No
1672,21,Female,Urban,Premium,51.69,51,Credit Card,8,428.86,Yes
1673,18,Male,Suburban,Premium,23.22,22,Debit Card,6,378.17,No
1674,25,Female,Urban,Premium,42.14,68,Debit Card,5,399.65,Yes
1675,46,Female,Urban,Basic,87.19,5,Credit Card,0,138.88,Yes
1676,72,Male,Urban,Premium,13.42,29,Credit Card,3,118.81,No
1677,56,Male,Suburban,Basic,23.58,6,Credit Card,7,19.65,No
1678,20,Male,Urban,Basic,21.26,69,Credit Card,0,236.66,Yes
1679,49,Male,Urban,Standard,46.28,58,Credit Card,5,191.82,Yes
1680,27,Female,Suburban,Premium,99.73,43,Credit Card,1,418.11,Yes
1681,27,Male,Suburban,Standard,25.6,69,Credit Card,8,341.25,Yes
1682,36,Male,Suburban,Premium,23.09,37,Debit Card,7,73.0,Yes
1683,63,Female,Rural,Standard,92.36,58,Debit Card,8,493.59,Yes
1684,51,Male,Urban,Basic,89.38,37,Credit Card,8,385.55,Yes
1685,77,Female,Urban,Premium,12.9,26,PayPal,1,360.4,Yes
1686,50,Male,Urban,Basic,77.65,42,PayPal,1,109.09,Yes
1687,40,Female,Urban,Premium,68.99,16,Crypto,8,452.67,Yes
1688,72,Female,Urban,Basic,79.1,22,PayPal,1,237.49,Yes
1689,45,Female,Urban,Standard,54.51,23,Debit Card,3,149.53,Yes
1690,49,Female,Suburban,Standard,99.22,47,Debit Card,1,327.76,Yes
1691,67,Male,Suburban,Basic,13.95,67,Credit Card,0,106.66,Yes
1692,24,Male,Urban,Basic,31.09,3,Debit Card,9,453.88,Yes
1693,46,Female,Suburban,Basic,45.69,12,Debit Card,6,427.32,Yes
1694,25,Female,Urban,Basic,50.48,23,Debit Card,4,232.99,Yes
1695,18,Male,Urban,Basic,92.92,11,Debit Card,2,96.14,Yes
1696,74,Male,Suburban,Standard,60.4,52,Credit Card,7,248.76,Yes
1697,72,Male,Urban,Standard,14.06,50,Debit Card,4,75.42,Yes
1698,20,Male,Urban,Standard,46.71,57,Credit Card,0,135.65,No
1699,41,Male,Urban,Premium,47.48,64,Debit Card,8,241.88,Yes
1700,40,Female,Rural,Standard,96.89,46,PayPal,4,11.55,Yes
1701,76,Male,Suburban,Standard,63.93,29,PayPal,2,383.1,No
1702,78,Male,Urban,Standard,67.21,70,Debit Card,5,99.26,No
1703,25,Female,Rural,Standard,74.19,46,Credit Card,7,433.44,No
1704,71,Female,Suburban,Standard,79.3,16,PayPal,1,12.11,No
1705,74,Female,Suburban,Basic,67.15,51,Credit Card,2,266.53,No
1706,64,Female,Rural,Premium,31.35,11,PayPal,6,388.55,Yes
1707,54,Male,Urban,Standard,88.66,11,Credit Card,1,119.74,Yes
1708,20,Female,Urban,Basic,75.89,63,Credit Card,4,354.07,Yes
1709,68,Female,Suburban,Standard,76.77,53,Debit Card,8,360.71,Yes
1710,50,Male,Suburban,Basic,99.69,58,Debit Card,6,319.28,Yes
1711,45,Female,Suburban,Basic,82.23,19,Credit Card,2,182.76,Yes
1712,64,Female,Suburban,Basic,84.62,32,Debit Card,1,392.75,Yes
1713,25,Male,Rural,Standard,95.63,50,Debit Card,9,314.59,Yes
1714,51,Male,Rural,Standard,23.6,55,Credit Card,8,295.6,No
1715,52,Male,Rural,Premium,54.8,41,Debit Card,8,409.76,No
1716,49,Male,Rural,Basic,62.25,70,Credit Card,8,123.07,No
1717,41,Male,Rural,Standard,39.63,21,Debit Card,9,117.01,Yes
1718,31,Female,Urban,Standard,85.55,26,Credit Card,2,193.84,Yes
1719,49,Male,Urban,Basic,78.62,1,Debit Card,0,37.49,Yes
1720,73,Female,Urban,Standard,74.88,27,Credit Card,8,169.36,No
1721,63,Female,Rural,Basic,99.74,50,Credit Card,6,203.73,No
1722,60,Female,Suburban,Basic,33.34,66,Debit Card,1,248.03,No
1723,33,Female,Suburban,Standard,76.19,65,Debit Card,5,127.75,Yes
1724,21,Male,Urban,Standard,59.63,10,Crypto,8,453.51,No
1725,69,Male,Urban,Basic,38.17,37,PayPal,7,143.25,Yes
1726,54,Female,Suburban,Basic,24.45,69,Debit Card,5,425.92,Yes
1727,71,Female,Urban,Basic,90.63,41,Credit Card,5,223.03,Yes
1728,38,Female,Urban,Basic,63.59,46,Credit Card,7,359.36,Yes
1729,31,Male,Urban,Basic,84.24,45,Credit Card,8,56.34,Yes
1730,48,Female,Urban,Basic,59.08,27,Credit Card,7,272.77,Yes
1731,72,Male,Suburban,Standard,29.8,65,PayPal,0,480.45,Yes
1732,65,Female,Urban,Standard,40.38,8,Credit Card,1,333.46,No
1733,35,Female,Suburban,Standard,44.34,67,Credit Card,5,410.32,No
1734,24,Male,Urban,Standard,97.56,49,Credit Card,7,131.27,Yes
1735,27,Female,Rural,Basic,10.51,14,Credit Card,3,400.28,Yes
1736,24,Male,Urban,Basic,98.71,62,Credit Card,3,176.28,No
1737,50,Male,Suburban,Premium,98.24,43,Debit Card,1,243.05,Yes
1738,40,Female,Suburban,Basic,99.65,27,Credit Card,9,94.79,Yes
1739,38,Female,Urban,Basic,52.89,27,Debit Card,0,243.36,Yes
1740,36,Female,Rural,Basic,96.74,68,Debit Card,9,258.34,No
1741,65,Female,Suburban,Standard,45.6,48,Debit Card,8,311.54,Yes
1742,78,Female,Urban,Standard,12.37,67,Debit Card,6,434.45,No
1743,36,Female,Urban,Premium,30.19,25,Debit Card,8,153.12,Yes
1744,53,Female,Rural,Premium,95.08,64,Credit Card,1,492.08,Yes
1745,46,Male,Suburban,Standard,11.24,24,Credit Card,9,424.0,Yes
1746,77,Female,Urban,Basic,59.14,9,PayPal,4,202.06,Yes
1747,35,Male,Urban,Basic,16.8,8,Credit Card,1,114.11,Yes
1748,19,Female,Rural,Basic,35.78,59,Credit Card,9,36.68,Yes
1749,18,Male,Suburban,Basic,17.93,17,Credit Card,6,117.95,No
1750,64,Male,Suburban,Basic,87.36,43,Debit Card,8,442.38,Yes
1751,22,Male,Urban,Basic,63.2,68,Credit Card,2,146.72,No
1752,37,Female,Suburban,Basic,91.19,4,Debit Card,0,69.85,Yes
1753,28,Male,Urban,Basic,71.95,8,Debit Card,3,12.31,No
1754,59,Male,Urban,Premium,97.39,42,Credit Card,3,149.54,Yes
1755,19,Female,Suburban,Standard,55.89,49,Credit Card,5,108.86,Yes
1756,20,Female,Rural,Premium,67.48,6,Debit Card,4,52.0,Yes
1757,40,Male,Urban,Basic,61.87,42,Credit Card,4,475.59,Yes
1758,72,Male,Urban,Standard,53.58,32,Credit Card,8,134.54,Yes
1759,29,Male,Suburban,Basic,86.14,15,Credit Card,0,4.08,Yes
1760,37,Male,Suburban,Basic,68.01,69,Debit Card,7,472.19,No
1761,22,Female,Rural,Basic,82.12,27,Debit Card,7,289.68,No
1762,54,Female,Suburban,Premium,80.77,66,Credit Card,7,42.32,No
1763,55,Female,Urban,Premium,27.19,59,Debit Card,2,16.68,No
1764,47,Male,Rural,Basic,68.51,28,Debit Card,9,54.82,Yes
1765,26,Female,Suburban,Basic,27.97,24,Credit Card,7,296.15,No
1766,51,Female,Rural,Standard,62.5,51,Credit Card,1,31.87,Yes
1767,70,Female,Suburban,Basic,70.97,21,PayPal,7,284.5,No
1768,61,Female,Rural,Basic,99.75,31,Debit Card,7,326.62,No
1769,52,Female,Urban,Basic,12.75,50,Debit Card,2,74.64,Yes
1770,69,Female,Urban,Standard,18.21,40,Credit Card,3,244.73,Yes
1771,75,Male,Rural,Basic,16.93,68,Debit Card,8,481.98,Yes
1772,39,Female,Urban,Basic,45.85,16,Debit Card,8,418.41,No
1773,61,Female,Urban,Basic,83.94,63,Credit Card,9,361.96,No
1774,41,Female,Suburban,Standard,85.97,56,PayPal,8,259.35,Yes
1775,34,Male,Rural,Premium,76.33,24,Credit Card,9,197.74,Yes
1776,27,Female,Urban,Basic,90.72,28,Credit Card,5,226.27,Yes
1777,47,Female,Rural,Premium,39.06,31,Credit Card,0,382.54,No
1778,73,Male,Suburban,Premium,17.93,15,Debit Card,7,277.59,Yes
1779,76,Male,Suburban,Premium,15.23,42,Debit Card,8,382.56,Yes
1780,63,Female,Rural,Standard,86.69,50,Debit Card,7,484.97,Yes
1781,40,Female,Urban,Standard,75.74,5,PayPal,0,320.62,Yes
1782,49,Female,Urban,Premium,72.88,48,Credit Card,5,301.95,Yes
1783,34,Male,Urban,Basic,40.57,13,Debit Card,8,203.67,Yes
1784,67,Female,Suburban,Standard,44.19,32,Debit Card,8,99.18,No
1785,68,Male,Suburban,Premium,96.23,67,Crypto,6,187.73,Yes
1786,34,Male,Rural,Standard,15.74,30,Credit Card,6,260.53,Yes
1787,31,Male,Suburban,Premium,79.64,6,Crypto,3,18.39,Yes
1788,26,Male,Suburban,Standard,37.87,25,Credit Card,6,238.43,Yes
1789,57,Male,Suburban,Premium,13.51,28,Debit Card,9,431.21,No
1790,19,Male,Urban,Standard,76.83,62,Debit Card,4,488.34,Yes
1791,62,Male,Urban,Standard,39.78,22,PayPal,9,427.92,Yes
1792,42,Male,Rural,Standard,74.99,68,Credit Card,4,86.82,No
1793,56,Female,Urban,Premium,73.69,15,Credit Card,0,78.35,No
1794,26,Female,Urban,Premium,58.13,26,Credit Card,1,197.26,Yes
1795,71,Male,Suburban,Premium,79.96,63,Debit Card,8,113.49,Yes
1796,39,Female,Urban,Standard,62.29,18,Debit Card,1,338.32,Yes
1797,60,Male,Rural,Basic,35.8,63,PayPal,9,43.19,Yes
1798,63,Female,Urban,Basic,76.07,62,Credit Card,1,222.42,No
1799,21,Male,Urban,Premium,63.02,68,Credit Card,8,140.9,No
1800,43,Male,Urban,Standard,11.15,48,Credit Card,2,298.11,No
1801,75,Female,Suburban,Basic,91.15,50,Credit Card,1,398.74,No
1802,46,Female,Urban,Basic,59.11,63,Debit Card,6,461.86,Yes
1803,62,Female,Suburban,Premium,88.18,69,PayPal,8,481.96,No
1804,51,Female,Rural,Premium,89.45,6,Crypto,5,176.25,Yes
1805,40,Female,Rural,Premium,50.05,58,Credit Card,6,428.07,Yes
1806,54,Male,Urban,Standard,55.69,51,Credit Card,2,296.39,No
1807,28,Male,Urban,Basic,47.42,12,Credit Card,2,346.44,No
1808,23,Male,Suburban,Basic,50.45,47,Debit Card,7,425.71,No
1809,35,Male,Rural,Basic,90.56,9,Crypto,6,65.93,No
1810,38,Female,Rural,Premium,80.93,7,Credit Card,4,473.76,Yes
1811,59,Female,Urban,Basic,21.39,29,Credit Card,5,274.15,Yes
1812,53,Male,Suburban,Standard,64.93,51,Debit Card,8,168.67,No
1813,58,Female,Urban,Standard,99.63,55,Debit Card,2,170.03,Yes
1814,55,Female,Urban,Standard,63.6,59,Credit Card,2,375.75,Yes
1815,51,Male,Urban,Premium,80.73,56,PayPal,5,339.65,Yes
1816,34,Male,Urban,Basic,79.22,22,Credit Card,7,365.01,Yes
1817,54,Male,Urban,Standard,41.53,18,PayPal,4,127.24,Yes
1818,42,Male,Urban,Basic,43.47,58,Credit Card,0,85.93,Yes
1819,55,Male,Suburban,Basic,75.17,40,Credit Card,2,361.21,No
1820,75,Female,Urban,Standard,55.0,31,Credit Card,7,149.94,No
1821,29,Male,Suburban,Basic,61.35,56,Credit Card,3,112.0,Yes
1822,40,Male,Urban,Standard,74.16,35,Debit Card,8,108.09,Yes
1823,70,Female,Urban,Standard,79.98,26,Debit Card,5,75.05,No
1824,59,Female,Urban,Basic,34.44,68,Credit Card,9,213.98,No
1825,39,Female,Urban,Basic,23.21,34,Debit Card,3,131.21,No
1826,38,Male,Suburban,Standard,36.26,16,Credit Card,3,447.04,Yes
1827,44,Male,Urban,Premium,55.68,42,Credit Card,9,344.88,Yes
1828,74,Female,Suburban,Standard,40.79,5,Crypto,4,372.19,Yes
1829,48,Male,Urban,Standard,61.15,61,PayPal,6,202.4,Yes
1830,23,Male,Suburban,Standard,14.81,44,Credit Card,6,300.5,Yes
1831,44,Female,Suburban,Standard,55.88,35,Credit Card,9,250.9,Yes
1832,57,Female,Urban,Basic,43.12,1,Debit Card,6,84.56,No
1833,51,Male,Urban,Standard,58.12,43,Credit Card,4,24.88,No
1834,29,Female,Urban,Standard,48.03,32,Debit Card,8,342.08,No
1835,62,Male,Suburban,Standard,35.58,63,Debit Card,1,61.47,No
1836,74,Male,Urban,Standard,91.37,33,Credit Card,7,29.62,Yes
1837,70,Male,Suburban,Premium,26.63,66,Credit Card,9,221.49,Yes
1838,24,Male,Suburban,Basic,71.32,30,Debit Card,7,369.28,Yes
1839,27,Male,Rural,Premium,93.22,10,Credit Card,2,384.67,No
1840,62,Female,Suburban,Standard,58.48,23,Credit Card,4,436.86,Yes
1841,34,Female,Suburban,Standard,88.88,39,Debit Card,7,100.41,Yes
1842,43,Female,Urban,Basic,21.24,45,Debit Card,9,492.83,Yes
1843,38,Male,Rural,Basic,54.44,29,Credit Card,8,381.84,No
1844,45,Male,Suburban,Standard,51.13,30,PayPal,6,79.45,Yes
1845,79,Male,Urban,Standard,10.73,34,Debit Card,3,420.52,No
1846,75,Male,Rural,Basic,49.89,52,Credit Card,3,249.98,Yes
1847,63,Male,Urban,Standard,43.21,22,Credit Card,2,34.21,No
1848,19,Female,Rural,Basic,70.28,5,Debit Card,7,66.89,Yes
1849,77,Female,Rural,Premium,94.45,11,Credit Card,5,217.51,Yes
1850,71,Female,Urban,Premium,17.72,32,Credit Card,9,265.72,Yes
1851,60,Male,Suburban,Basic,39.47,24,Debit Card,5,473.8,Yes
1852,18,Female,Urban,Premium,49.97,11,Debit Card,9,108.64,No
1853,68,Male,Urban,Premium,50.97,11,Debit Card,9,237.58,Yes
1854,70,Male,Urban,Basic,79.73,17,Debit Card,8,113.72,Yes
1855,53,Male,Suburban,Standard,49.91,32,Credit Card,2,279.64,Yes
1856,68,Female,Urban,Standard,12.44,27,Credit Card,3,454.75,No
1857,43,Female,Urban,Standard,73.91,32,Debit Card,2,284.31,No
1858,46,Male,Suburban,Basic,89.63,61,Debit Card,2,255.53,Yes
1859,38,Female,Urban,Basic,56.25,25,Debit Card,0,375.31,Yes
1860,28,Female,Urban,Standard,62.3,64,Credit Card,9,74.66,No
1861,57,Male,Urban,Basic,24.66,64,Crypto,5,452.9,No
1862,28,Male,Urban,Premium,29.86,28,Credit Card,8,289.24,Yes
1863,53,Male,Urban,Basic,31.17,40,Credit Card,4,343.47,Yes
1864,66,Female,Urban,Standard,48.77,14,Credit Card,9,409.66,No
1865,76,Male,Rural,Premium,93.53,42,Credit Card,1,317.88,No
1866,56,Female,Suburban,Standard,56.96,39,Debit Card,9,320.96,Yes
1867,57,Male,Urban,Standard,27.29,2,Credit Card,3,365.08,Yes
1868,52,Female,Urban,Premium,33.95,1,Credit Card,5,27.07,Yes
1869,71,Male,Urban,Premium,44.56,32,Credit Card,6,191.72,Yes
1870,51,Female,Suburban,Basic,66.09,64,Debit Card,6,481.51,Yes
1871,72,Female,Urban,Standard,49.6,31,PayPal,3,129.71,Yes
1872,64,Female,Urban,Premium,45.32,58,Debit Card,9,271.59,Yes
1873,41,Female,Rural,Basic,60.83,14,Credit Card,9,88.54,Yes
1874,71,Male,Urban,Basic,31.77,69,Debit Card,4,162.31,No
1875,39,Female,Urban,Basic,17.1,16,Credit Card,3,358.82,No
1876,22,Male,Rural,Basic,12.2,69,Credit Card,9,321.9,Yes
1877,73,Male,Suburban,Standard,32.61,54,PayPal,5,207.74,No
1878,50,Female,Urban,Standard,18.24,13,Credit Card,6,469.1,No
1879,75,Male,Suburban,Premium,40.27,31,Credit Card,1,387.75,Yes
1880,53,Female,Urban,Standard,79.56,69,Credit Card,9,134.69,Yes
1881,64,Female,Suburban,Basic,74.47,21,Credit Card,2,233.26,No
1882,37,Male,Urban,Basic,64.98,30,Credit Card,7,439.14,Yes
1883,36,Female,Rural,Premium,86.73,23,Credit Card,6,12.21,Yes
1884,52,Male,Rural,Basic,35.39,38,Credit Card,0,291.15,No
1885,69,Male,Rural,Basic,89.65,29,PayPal,3,116.75,Yes
1886,60,Male,Rural,Premium,45.93,32,Debit Card,4,32.85,Yes
1887,34,Female,Suburban,Standard,46.08,62,PayPal,2,456.52,Yes
1888,79,Female,Urban,Basic,46.48,45,Debit Card,3,408.33,No
1889,76,Female,Urban,Premium,18.83,49,Debit Card,9,93.46,No
1890,62,Female,Suburban,Premium,97.79,33,Credit Card,9,418.64,No
1891,60,Male,Rural,Basic,22.47,4,Credit Card,9,74.07,Yes
1892,51,Male,Urban,Premium,40.68,18,Debit Card,6,238.6,No
1893,26,Female,Rural,Basic,38.74,70,Credit Card,7,363.16,Yes
1894,43,Female,Rural,Standard,16.72,64,Credit Card,8,267.37,Yes
1895,19,Male,Rural,Premium,23.7,28,Credit Card,1,425.54,No
1896,70,Male,Rural,Premium,14.04,58,Debit Card,3,308.82,No
1897,26,Female,Urban,Basic,36.32,56,Crypto,0,216.54,Yes
1898,26,Female,Urban,Basic,88.0,20,Credit Card,2,462.66,No
1899,57,Male,Urban,Basic,40.55,34,Debit Card,7,19.11,Yes
1900,34,Male,Urban,Standard,21.13,10,PayPal,6,244.71,Yes
1901,18,Female,Suburban,Basic,68.11,22,Credit Card,7,330.73,Yes
1902,42,Female,Rural,Standard,99.69,5,Credit Card,5,418.19,Yes
1903,78,Male,Rural,Basic,30.91,44,Credit Card,4,271.04,Yes
1904,60,Female,Suburban,Standard,35.16,9,PayPal,9,442.87,No
1905,57,Male,Urban,Basic,97.47,43,Credit Card,8,213.71,No
1906,59,Male,Urban,Premium,26.09,4,Credit Card,4,159.25,No
1907,42,Female,Urban,Basic,56.01,42,Credit Card,8,486.93,Yes
1908,56,Female,Urban,Basic,31.57,65,PayPal,3,333.92,No
1909,52,Male,Suburban,Premium,93.91,41,PayPal,4,213.46,Yes
1910,20,Female,Urban,Standard,98.34,64,Credit Card,0,439.22,No
1911,67,Female,Urban,Basic,83.32,55,PayPal,5,341.86,Yes
1912,54,Female,Urban,Basic,38.33,18,Credit Card,2,319.33,Yes
1913,61,Female,Suburban,Standard,46.31,16,Credit Card,9,364.54,No
1914,61,Female,Urban,Basic,31.81,46,PayPal,1,369.41,Yes
1915,68,Female,Urban,Standard,90.17,36,Debit Card,5,247.0,Yes
1916,47,Male,Urban,Standard,92.31,66,Credit Card,0,210.23,Yes
1917,55,Male,Rural,Basic,47.7,44,Credit Card,8,454.73,Yes
1918,51,Male,Urban,Standard,69.09,5,Debit Card,4,249.13,Yes
1919,29,Female,Suburban,Standard,24.9,29,PayPal,6,108.69,No
1920,36,Female,Suburban,Premium,49.14,4,PayPal,9,261.28,Yes
1921,54,Male,Suburban,Basic,66.83,49,Debit Card,8,18.18,Yes
1922,61,Male,Rural,Standard,44.69,8,PayPal,8,361.94,Yes
1923,76,Female,Urban,Basic,42.18,52,Debit Card,6,64.37,Yes
1924,76,Male,Urban,Standard,10.09,69,Debit Card,3,56.75,No
1925,66,Female,Urban,Premium,82.39,21,Debit Card,3,473.23,Yes
1926,78,Male,Suburban,Basic,90.04,27,Credit Card,6,386.51,No
1927,34,Female,Urban,Premium,97.25,38,Credit Card,7,207.7,No
1928,27,Female,Urban,Standard,74.73,5,Credit Card,6,120.55,Yes
1929,74,Male,Suburban,Premium,59.39,61,Debit Card,9,421.9,No
1930,72,Male,Suburban,Standard,34.24,8,Credit Card,3,484.32,No
1931,66,Male,Urban,Basic,99.94,18,Credit Card,3,254.67,Yes
1932,64,Female,Suburban,Basic,63.08,4,Credit Card,7,290.46,Yes
1933,29,Female,Suburban,Basic,71.3,4,Credit Card,8,122.28,Yes
1934,79,Male,Urban,Basic,71.42,37,Debit Card,6,295.04,No
1935,33,Female,Urban,Standard,86.07,15,Credit Card,2,200.9,No
1936,41,Female,Suburban,Standard,10.87,38,Credit Card,9,422.94,No
1937,36,Male,Suburban,Premium,29.82,27,Debit Card,0,189.18,Yes
1938,25,Male,Urban,Standard,69.9,48,PayPal,4,324.74,Yes
1939,48,Female,Urban,Standard,90.56,46,Credit Card,5,102.53,Yes
